,gender,hit_answered_date,hit_creation_date,household_income,household_size,location_city,location_country,location_region,marital_status,post_to_completion_secs,worker_id,year_of_birth,Age
4137,female,30:39.9,27:09.0,"$10,000-$14,999",3,charter township of clinton,US,mi,married,210,30acad14156a58c0ad01b55173cc050e,1979,37
4138,female,23:36.0,12:10.0,"$40,000-$59,999",4,tullahoma,US,tn,single,4286,2e047ff821f912e67b8a2c7626c92460,1986,30
4139,female,13:01.9,12:09.0,"$40,000-$59,999",5+,deland,US,fl,married,52,c73344f6ca5f2f4cff4e489b12c392c5,1988,28
4140,female,56:07.4,42:10.0,"$40,000-$59,999",3,toms river,US,nj,married,837,f98854c0b2a93da37f0fac59d314b77b,1985,31
4141,male,29:50.1,27:10.0,"$40,000-$59,999",1,buffalo,US,ny,single,160,1f48a93ee2fa719da49694e3373e7270,1981,35
4142,female,10:17.9,,"Less than $10,000",1,newport news,US,va,single,,c4138521df910f61fb1cff0df0063d2c,1993,23
4143,female,10:14.5,57:09.0,"Less than $10,000",1,newport news,US,va,single,785,c4138521df910f61fb1cff0df0063d2c,1993,23
4144,male,10:06.4,57:10.0,"$60,000-$74,999",3,?,FR,?,married,4376,7331fdc5091ea53d7846a92d0b26c0af,1965,51
4145,female,52:54.2,42:11.0,"$40,000-$59,999",5+,apple valley,US,ca,married,643,f4215d3f0aa83435e007d968a548a08e,1945,71
4146,male,29:33.1,27:11.0,"$60,000-$74,999",3,san antonio,US,tx,cohabitating,142,04b7c26310132fa2f57cac43ba5c8cc5,1973,43
4147,male,14:07.5,12:10.0,"$75,000-$99,999",2,chicago,US,il,married,117,433e1de30063a4692c10384f56b192c4,1984,32
4148,male,53:32.0,42:10.0,"$10,000-$14,999",4,coimbatore,IN,tn,married,682,4738848f4876b98fea87fdd2f9c68a4a,1979,37
4149,female,38:39.6,27:09.0,"$75,000-$99,999",5+,elgin,US,il,married,690,dfe3f5c919ff54d63d62fa1818fe6a71,1981,35
4150,male,20:20.8,12:11.0,"$15,000-$24,999",4,vijayawada,IN,ap,single,489,b1ec8251da9bd98e4d8ad07051c84059,1990,26
4151,female,14:58.1,27:12.0,"$75,000-$99,999",3,prescott,US,az,married,2866,ecea232c8774a6d5b6e2a66fa70ef92b,1983,33
4152,female,10:49.1,57:10.0,"$25,000-$39,999",2,naugatuck,US,ct,cohabitating,819,d6828e01485ca1ac252a074d8abdfe90,1986,30
4153,male,43:14.8,42:11.0,"Less than $10,000",1,blountstown,US,fl,single,63,6779f50e0770fb9d149c66d406f4a322,1993,23
4154,female,13:59.8,12:10.0,"$15,000-$24,999",1,holyoke,US,ma,single,109,41a1f5cb40093832cf605af1bd6cea02,1979,37
4155,male,00:31.7,57:10.0,"$60,000-$74,999",3,verona,US,wi,married,201,5edf292fda978729c7ce3a504d9f9dd0,1989,27
4156,male,44:11.8,42:10.0,"$40,000-$59,999",4,franklin,US,tn,married,121,0c2cbe482591858c63cd6734c01e3e58,1974,42
4157,male,32:55.8,27:09.0,"$40,000-$59,999",1,washington,US,dc,single,346,f7bd8de347cb1dc29564597691933fc1,1991,25
4158,female,13:27.3,12:10.0,"Less than $10,000",1,madison,US,wi,single,77,452050f49d499abc158e23325dbc00f1,1984,32
4159,female,58:36.6,57:10.0,"$75,000-$99,999",3,tracy,US,ca,single,86,2b7a51197c6a15e04822c7f3cd10d2d8,1990,26
4160,female,46:19.2,42:10.0,"$75,000-$99,999",4,livonia,US,mi,married,249,e37a1e9b670fe7cc88c33222d1171c40,1978,38
4161,female,38:02.0,12:10.0,"$60,000-$74,999",2,woodstock,US,ga,single,1551,6734e7f408649e0d99a1f9bda871d1ef,1990,26
4162,male,29:05.7,27:10.0,"$60,000-$74,999",4,chennai,IN,tn,single,115,7c13fec60176cbf093b55e9c72c74c0d,1989,27
4163,male,08:26.3,57:10.0,"$40,000-$59,999",2,eugene,US,or,cohabitating,676,3f58dbfa49347864d1dca6bbbbe9f6a1,1968,48
4164,male,43:23.4,42:12.0,"$15,000-$24,999",4,chennai,IN,tn,married,71,a5a944c18cce40e9da773c58bff18d31,1989,27
4165,female,39:25.4,27:11.0,"$100,000 or more",5+,lancaster,US,ca,married,734,d0be6c4ef64edd2294ba153989f8a46e,1970,46
4166,female,23:34.4,12:15.0,"$40,000-$59,999",2,richmond,US,il,married,679,4666d1af88a09890788c4a37e65af89b,1988,28
4167,female,03:06.7,57:11.0,"$100,000 or more",2,rensselaer,US,ny,cohabitating,355,aa5d4fb33b04daf7c7aec3721b4be6a4,1970,46
4168,female,43:49.3,42:11.0,"$75,000-$99,999",2,redan,US,ga,single,98,0523258a6b74d7ade2e01c34cad50814,1986,30
4169,female,41:26.7,27:10.0,"$100,000 or more",4,houston,US,tx,married,856,8c98d37ad53eeae737c4f90b040f5358,1961,55
4170,male,31:40.4,12:11.0,"$10,000-$14,999",5+,mumbai,IN,mh,single,4769,db01998426836ac4f2bb2db0848debbc,1990,26
4171,male,20:42.8,12:10.0,"$25,000-$39,999",2,berea,US,ky,married,512,67e1f12148a326ffed93ad8a72496c9f,1976,40
4172,male,58:05.9,57:10.0,"$40,000-$59,999",2,summerville,US,sc,cohabitating,55,44870fcfe2a4b6ac04d487e0dfe36d60,1976,40
4173,female,53:03.9,27:11.0,"$60,000-$74,999",1,opa-locka,US,fl,single,5152,1dccb4b2322fe043ff09ac8a13687b21,1946,70
4174,female,49:08.7,42:11.0,"$25,000-$39,999",3,muskogee,US,ok,cohabitating,417,5f2e3cbe99da54674218473863632bfa,1993,23
4175,female,41:47.6,27:10.0,"$40,000-$59,999",3,oak ridge,US,tn,married,877,47668c245c625a5b21e770825cac2876,1986,30
4176,male,22:45.3,57:10.0,"$40,000-$59,999",4,duluth,US,ga,married,1535,0acc4c34a23c02d3ea183b3e9060e732,1974,42
4177,female,58:41.1,,"$60,000-$74,999",2,loveland,US,oh,cohabitating,,cb570cb0124165ef58101ab51ec54e16,1992,24
4178,female,58:41.1,,"$60,000-$74,999",2,loveland,US,oh,cohabitating,,cb570cb0124165ef58101ab51ec54e16,1992,24
4179,female,58:40.0,42:10.0,"$60,000-$74,999",2,loveland,US,oh,cohabitating,990,cb570cb0124165ef58101ab51ec54e16,1992,24
4180,female,58:23.7,12:10.0,"$40,000-$59,999",2,coffeyville,US,ks,married,2773,1aec78feea16d98d6d3a1f7b3f349a18,1978,38
4181,female,39:17.1,57:11.0,"$75,000-$99,999",5+,orange city,US,fl,single,2526,4b66ab038829716df1707472d185de1f,1957,59
4182,male,36:01.2,12:25.0,"$60,000-$74,999",3,?,PH,?,married,5016,29975ccc084f7f2430d6edfe197fdbbe,1961,55
4183,female,48:02.9,42:11.0,"$40,000-$59,999",5+,mesa,US,az,single,351,11d79939a1ebf3c7f341e0ca0e668ff3,1991,25
4184,female,37:13.8,27:11.0,"$10,000-$14,999",3,?,IN,?,married,602,63a02b1a1d6d8be0bfaeaa738a071afe,1986,30
4185,male,19:29.6,57:10.0,"$15,000-$24,999",1,bangkok,TH,10,single,1339,e7a4a3db384a02ca64f9620ecbba5367,1979,37
4186,female,14:51.8,42:10.0,"$40,000-$59,999",2,morganton,US,nc,single,1961,c13d462116679ab8f105482370b403ae,1973,43
4187,female,30:23.0,27:09.0,"$75,000-$99,999",2,sharon,US,pa,married,194,f14929c94bdd4d2d8c381f6352c747a5,1984,32
4188,female,22:11.7,12:09.0,"$15,000-$24,999",3,el paso,US,tx,divorced,602,90945bb5c2c11610a646d13253495238,1982,34
4189,female,00:30.8,57:09.0,"$40,000-$59,999",4,minneapolis,US,mn,married,3801,a961e063389ccf6e29efdf7a07ae7471,1985,31
4190,male,59:50.2,57:09.0,"$40,000-$59,999",2,oklahoma city,US,ok,divorced,161,54eb2343ea6c9185ec91d3f27a2dcf89,1972,44
4191,male,51:09.3,42:09.0,"$100,000 or more",3,las vegas,US,nv,married,540,85fac87615d5ccdb25af155e0c895dc0,1978,38
4192,male,39:51.7,27:09.0,"$40,000-$59,999",4,berlin,US,md,married,762,dad7881184f6c683c50d8f4b24530978,1981,35
4193,male,14:57.0,12:09.0,"$25,000-$39,999",3,?,PH,?,married,167,0b93257a4f9e5669d712e4053db83c58,1982,34
4194,male,59:33.8,42:08.0,"$40,000-$59,999",4,hyderabad,IN,ap,single,1045,02db8296f36f20434d843e9adc37c3b8,1991,25
4195,female,49:17.5,27:09.0,"Less than $10,000",4,?,IN,?,married,1328,ca539d6c38da5a0c8588605f550a5e6f,1979,37
4196,female,22:04.8,12:08.0,"$40,000-$59,999",3,phoenix,US,az,engaged,596,78594ee81f8e472d8e468239ce2daf75,1982,34
4197,male,04:07.7,57:08.0,"$15,000-$24,999",1,egg harbor township,US,nj,single,419,c32af16c87f54c28ab123526eb9ff81a,1991,25
4198,female,52:22.9,42:09.0,"$40,000-$59,999",1,san rafael,US,ca,single,613,ed93fcbca87b3da5cb8572997b3bef32,1961,55
4199,male,31:30.6,27:08.0,"$10,000-$14,999",3,kaluga,RU,klu,married,262,b36ffffcd1831441a2a3b60919312ccd,1980,36
4200,male,21:38.3,12:08.0,"$25,000-$39,999",5+,blue springs,US,mo,married,570,f392b3a6bbff1392d4eb94fcf085e7e2,1949,67
4201,male,59:22.9,57:09.0,"$40,000-$59,999",2,fort collins,US,co,single,133,6b8473fa6bda170315c0f61606d2a413,1969,47
4202,female,44:20.5,42:09.0,"$75,000-$99,999",4,kent,US,wa,married,131,b163977761a2d171641334ab80e6db9a,1980,36
4203,male,29:32.8,27:08.0,"$10,000-$14,999",4,srinagar,IN,jk,single,144,8d7632c29b3115a448247fe664a81b5a,1998,18
4204,male,14:18.4,12:09.0,"$25,000-$39,999",1,lexington,US,ky,single,129,ad1358b38681527b363dee02e04a1ab8,1988,28
4205,male,58:23.0,57:08.0,"$25,000-$39,999",1,indianapolis,US,in,single,75,020f76e979f92cc26b3d2e792278e20b,1990,26
4206,male,43:25.4,42:09.0,"$40,000-$59,999",1,new york,US,ny,single,76,6e0dcf34fce3476e8bcfd19fe27b6ee4,1990,26
4207,male,38:11.0,27:08.0,"$60,000-$74,999",4,yorktown heights,US,ny,single,662,d9b7554f8632404d671c3e01a68a65ad,1993,23
4208,male,15:44.0,12:09.0,"$15,000-$24,999",4,garden grove,US,ca,single,214,c292c20704ec5422a6e43852e053a838,1998,18
4209,female,04:14.8,57:08.0,"$25,000-$39,999",2,canton,US,mi,engaged,426,22e6c590061d7fd8dd3ddea537062330,1995,21
4210,male,43:51.3,42:08.0,"$75,000-$99,999",2,kansas city,US,mo,married,103,70887af8f0ab144c7816a66470b179d6,1989,27
4211,female,31:00.7,27:08.0,"$10,000-$14,999",3,madison,US,ms,single,232,ff2aeb42e516136b8534b517c31351c4,1982,34
4212,male,27:51.0,12:09.0,"Less than $10,000",5+,chennai,IN,tn,married,942,cd6ce60cff5e120f3c006504bbf2eb86,1987,29
4213,female,58:32.2,57:08.0,"$15,000-$24,999",1,asheville,US,nc,single,84,fa6c3cda2afd06040756b047a740e14e,1984,32
4214,male,47:52.0,42:09.0,"$25,000-$39,999",2,okeechobee,US,fl,married,343,efe1b5b98bc15a785c71ba8d338289ca,1989,27
4215,female,28:11.5,27:08.0,"$40,000-$59,999",3,katy,US,tx,cohabitating,63,545a95a5a5d877ff8be6d51c6b5d0719,1988,28
4216,female,15:15.2,12:08.0,"$25,000-$39,999",3,ben lomond,US,ca,married,187,bf6b66f23658a0631795088078dc0ea3,1986,30
4217,female,08:46.1,57:10.0,"$60,000-$74,999",1,crown point,US,in,single,696,e2a0efc6bafd812b192684d68ba72afc,1978,38
4218,female,49:12.1,42:09.0,"$60,000-$74,999",4,ryde,GB,eng,married,423,598be9fc7842477f2bd7f663956559ac,1980,36
4219,female,34:06.6,27:10.0,"$40,000-$59,999",1,jefferson,US,sc,divorced,11216,5f8e2b12dc963ca2e32e09463652e24c,1951,65
4220,female,30:26.2,27:08.0,"$75,000-$99,999",2,lynchburg,US,va,married,198,25dd23ae5d4b261c2de6b456045d1f6d,1973,43
4221,female,20:54.4,12:08.0,"$100,000 or more",3,tallahassee,US,fl,married,526,8e5e9038c6494e1ab6e6e32e749d5261,1964,52
4222,female,16:48.4,57:08.0,"$40,000-$59,999",5+,detroit,US,mi,married,1180,bffed80dae6f90673cbcd4cb99ba000c,1982,34
4223,male,44:37.0,42:08.0,"$10,000-$14,999",1,hamden,US,ct,single,149,8cc84bec520f8da782b0e2cdbbc53605,1987,29
4224,male,43:10.7,27:08.0,"$15,000-$24,999",2,chester,US,va,divorced,962,fe5b534ccbfaa886051f35c07b7c900c,1967,49
4225,male,34:25.1,42:09.0,"Less than $10,000",4,fairfield,US,il,married,3136,5a607b08aadad6bdf0e515dd0ed84f24,1982,34
4226,male,28:28.6,57:08.0,"Less than $10,000",1,south san francisco,US,ca,single,1880,26dfe039714eada9b96f5fe59c3528b4,1990,26
4227,female,27:49.0,12:08.0,"$25,000-$39,999",3,henderson,US,nv,single,8140,7a5cffd98115e61d6bb44b8cc2e9b1a7,1985,31
4228,female,15:32.6,12:08.0,"$60,000-$74,999",4,las vegas,US,nv,single,204,d2ee1561d1492efb742d5979c70d38c3,1979,37
4229,female,38:20.9,27:08.0,"$25,000-$39,999",5+,jacksonville,US,fl,single,672,b0f7605db9978b177cd83900ef77235e,1982,34
4230,female,29:46.4,12:10.0,"$15,000-$24,999",2,brantford,CA,on,single,1056,0f762565783889cd6b080720bd92d79b,1980,36
4231,male,09:27.8,57:08.0,"$40,000-$59,999",1,houston,US,tx,single,739,e05ee6bd393195c83ec4fa5b174a2324,1993,23
4232,female,44:11.9,42:09.0,"$40,000-$59,999",1,west palm beach,US,fl,single,122,9440fec415138d6288368b772d352971,1989,27
4233,male,10:47.0,57:09.0,"$25,000-$39,999",1,clinton,US,tn,single,817,901e55316ded99e672f79a77b218434f,1985,31
4234,female,51:11.1,42:09.0,"$60,000-$74,999",4,new lenox,US,il,single,4142,bdb080b4c8e4eb5dc24047722fbe8a4b,1993,23
4235,female,45:41.1,42:10.0,"$10,000-$14,999",5+,longview,US,tx,married,211,60879a430314807813688a0b5c72a886,1992,24
4236,female,27:52.1,27:09.0,"$100,000 or more",4,bellmore,US,ny,single,43,ad142009d83a3cb674f4a5a7e44841e8,1996,20
4237,female,19:35.0,12:12.0,"$40,000-$59,999",2,yukon,US,ok,cohabitating,443,ffc6f6f0e2323b275c115f04cc771e9c,1990,26
4238,male,00:44.7,57:14.0,"$60,000-$74,999",1,kailua,US,hi,single,210,55502da4b9f49876a938d21859d1ed05,1978,38
4239,male,42:22.7,57:11.0,"$15,000-$24,999",3,bucharest,RO,b,single,2711,42a11dec287bd63783acb011a679a12e,1986,30
4240,female,31:50.4,12:09.0,"$15,000-$24,999",1,berkley,US,mi,single,1181,d0d20cb7787473fe846951e8a6b4ee64,1941,75
4241,female,31:39.2,27:09.0,"$75,000-$99,999",2,des moines,US,ia,divorced,270,7825674b0998d395eeaee2c98f011352,1958,58
4242,female,49:03.6,42:09.0,"$40,000-$59,999",4,derby,US,ks,married,414,b6635f2392201408ea2c8ced3c90adeb,1992,24
4243,male,31:18.5,27:08.0,"$75,000-$99,999",4,kolkata,IN,wb,married,250,58338e972a9833d80bd087f6fe22034b,1980,36
4244,male,16:16.6,12:09.0,"$15,000-$24,999",3,?,US,?,married,247,e08a000a2d12717634d5fae4d852481e,1942,74
4245,female,14:21.3,57:09.0,"$100,000 or more",3,fayetteville,US,ga,married,1032,696020d9e2939feab449af3101b3f8fc,1975,41
4246,female,07:27.7,42:10.0,"Less than $10,000",5+,madison,US,wi,divorced,8717,06af4d2833ed525272cb69239f63c2e6,1962,54
4247,female,49:51.7,42:09.0,"$60,000-$74,999",3,baltimore,US,md,married,462,65d18e5a1dda83ca3b86b92603ff0ac5,1988,28
4248,male,44:34.1,12:10.0,"Less than $10,000",3,chennai,IN,tn,single,5544,e62be0b5a00a82c86ddcfae9c081e97b,1991,25
4249,male,35:41.1,12:10.0,"Less than $10,000",1,las vegas,US,nv,single,1411,4cbab4e0baa9f9b7c2e2f9766fc31dc1,1987,29
4250,male,32:22.1,27:10.0,"$25,000-$39,999",1,largo,US,fl,divorced,312,c2953bf70a03ec624f48fb09fcbc64fd,1975,41
4251,female,08:28.7,57:11.0,"$25,000-$39,999",3,?,PR,?,married,677,1e8b984e4a0ab1c55aaa50bbfcd5e7a1,1990,26
4252,male,57:49.8,42:09.0,"$40,000-$59,999",2,lumberton,US,tx,cohabitating,940,dcfa6cbf731ae6673b219f23904c2629,1989,27
4253,male,29:33.8,27:09.0,"$15,000-$24,999",2,greenville,US,sc,single,144,ac9b80302948f87e19c3fb1486098ffa,1978,38
4254,female,59:43.1,57:21.0,"Less than $10,000",1,coimbatore,IN,tn,married,142,deb242b03119809f73f1513400fcced7,1958,58
4255,female,30:27.2,27:10.0,"$40,000-$59,999",2,columbia,US,sc,divorced,197,ed86a7d5d8ef26062ffe1b9a78687e65,1965,51
4256,female,18:58.1,12:10.0,"Less than $10,000",3,?,US,?,single,408,5a3754f46b3dd6ffb07300cf5c8fadf8,1981,35
4257,male,16:39.1,42:10.0,"$25,000-$39,999",3,bucharest,RO,b,married,2069,f9c01d37303fa574282fcaa154323a27,1969,47
4258,male,05:01.0,57:12.0,"$10,000-$14,999",4,bangalore,IN,ka,single,468,5980ff4c90f0be88d6df638471fbe5be,1991,25
4259,female,48:38.3,42:09.0,"$75,000-$99,999",2,pittsburgh,US,pa,married,3989,ead75c034c5d84032b3737d67447cb22,1976,40
4260,female,29:29.4,27:11.0,"$100,000 or more",5+,myrtle creek,US,or,single,138,b2fc2b0f9a916f3c1b263353d0ab4104,1950,66
4261,male,16:46.6,12:10.0,"$60,000-$74,999",2,portland,US,or,single,276,55964ee52c151e3df10b71185dbad5d4,1991,25
4262,male,08:49.7,42:10.0,"$25,000-$39,999",2,dallas,US,tx,divorced,5199,f3b6cdb6c4f5b8ed3e01b331f8742196,1986,30
4263,male,57:43.5,57:08.0,"$40,000-$59,999",3,fayetteville,US,nc,married,35,25da69950eda383bb99d016ab83e8181,1992,24
4264,female,41:00.5,12:09.0,"$40,000-$59,999",1,brampton,CA,on,single,1731,a2517da8d1f7a9d9a4141ac12673c5ac,1958,58
4265,male,30:13.3,27:09.0,"Less than $10,000",4,hyderabad,IN,ap,married,184,871a4213c9cb72d66a9d638de64b5109,1980,36
4266,male,04:50.5,57:09.0,"$75,000-$99,999",2,tuzla canton,BA,bih,single,461,466b108cc8238c355cd73582c50b437b,1990,26
4267,male,35:36.0,27:09.0,"$75,000-$99,999",3,alabaster,US,al,married,507,fcabab11bccfa93fe2b734bf85663e8a,1981,35
4268,female,33:00.8,57:09.0,"$40,000-$59,999",5+,oelwein,US,ia,married,2151,9f042ae5a10c86241abce6f9228877a7,1974,42
4269,male,32:41.7,42:09.0,"$25,000-$39,999",3,leicester,GB,eng,single,3032,b3b4b1c92b8efd7fd859810b3ce53209,1994,22
4270,male,20:56.6,12:09.0,"$40,000-$59,999",1,white plains,US,ny,single,527,a2792bb2a94470b0ed1ecfa96f8fd4d7,1985,31
4271,female,15:43.3,12:08.0,"$25,000-$39,999",2,hazleton,US,pa,cohabitating,3815,7d8b18db8ced2bae2d153765625323fc,1986,30
4272,male,52:28.0,27:09.0,"$100,000 or more",5+,denver,US,co,married,1519,45950cfc0227753e8cbab48b40fa6533,1982,34
4273,male,50:38.0,27:09.0,"Less than $10,000",4,?,IN,?,single,5008,4e19dfaba9d1d3d8fc141aee596f5588,1992,24
4274,female,21:13.0,57:18.0,"Less than $10,000",4,new york,US,ny,single,5035,3dc74f376041ebb3f892e3aa907d8bd8,1990,26
4275,male,17:39.4,57:08.0,"$10,000-$14,999",4,indore,IN,mp,single,1231,347312279bc6d6213f7aecc9489f6f3c,1989,27
4276,female,13:12.5,12:10.0,"$40,000-$59,999",1,athens,US,oh,single,7262,095cd1caa1039090c1b757fff30f32cb,1989,27
4277,female,07:48.1,,"$40,000-$59,999",4,columbia,US,sc,married,,6e96085358bf21da8ccbc9124aa1d79b,1988,28
4278,male,55:46.3,12:09.0,"Less than $10,000",5+,?,IN,?,married,2617,5057d6855e424e58af6d0bc12054ac00,1985,31
4279,female,48:32.0,42:09.0,"$60,000-$74,999",3,south plainfield,US,nj,married,382,c7457847474b38d030089865bfdd0a2f,1973,43
4280,male,35:02.2,,"$40,000-$59,999",3,patna,IN,br,married,,8a60ad21bf224b836bbc76515ccfcc3f,1955,61
4281,male,35:02.1,,"$40,000-$59,999",3,patna,IN,br,married,,8a60ad21bf224b836bbc76515ccfcc3f,1955,61
4282,male,35:02.1,42:11.0,"$40,000-$59,999",3,patna,IN,br,married,3171,8a60ad21bf224b836bbc76515ccfcc3f,1955,61
4283,male,35:02.1,,"$40,000-$59,999",3,patna,IN,br,married,,8a60ad21bf224b836bbc76515ccfcc3f,1955,61
4284,male,35:01.4,,"$40,000-$59,999",3,patna,IN,br,married,,8a60ad21bf224b836bbc76515ccfcc3f,1955,61
4285,male,35:01.4,,"$40,000-$59,999",3,patna,IN,br,married,,8a60ad21bf224b836bbc76515ccfcc3f,1955,61
4286,female,27:09.8,42:09.0,"$25,000-$39,999",5+,jefferson city,US,mo,married,17100,928c6f548cb513251ef65716aeb712e3,1975,41
4287,female,57:48.0,42:10.0,"Less than $10,000",1,madrid,ES,m,single,4538,dfdb70dc3bbd8197c1923f328e5c6204,1983,33
4288,male,30:11.5,27:10.0,"$40,000-$59,999",3,hull,GB,eng,married,181,c0e33f41719803eed41d731af5da329c,1982,34
4289,male,25:58.1,57:11.0,"Less than $10,000",1,bangalore,IN,ka,single,1727,5e36b5553f8111cfafb56859641f4481,1991,25
4290,female,02:57.3,57:10.0,"$75,000-$99,999",3,chennai,IN,tn,married,3947,3b7bda0e3c6e28d753c42e04d4ffc3c8,1983,33
4291,male,46:34.1,27:11.0,"$60,000-$74,999",1,naples,US,fl,single,1163,a3054031fc44650f19900bbff3135a52,1988,28
4292,male,23:15.0,12:10.0,"$10,000-$14,999",2,teramo,IT,te,single,664,86866088cb2dea820f06a6de1d67303d,1977,39
4293,female,50:05.4,42:09.0,"$75,000-$99,999",2,kernersville,US,nc,married,476,d041e109fd87e33befbb5040489d29b5,1957,59
4294,male,48:39.0,12:10.0,"$60,000-$74,999",2,greenwood,US,in,engaged,2189,0d9f69b6f2ec88e727635b4623eea0b8,1989,27
4295,female,36:11.1,57:09.0,"$60,000-$74,999",2,west milford,US,nj,married,2342,a9bf0974ce46091360c910d6571e7a16,1969,47
4296,female,29:05.2,27:10.0,"$15,000-$24,999",3,spokane,US,wa,cohabitating,115,6859806b67617d8b5cbbe9a4baf43ec9,1989,27
4297,female,09:07.2,42:09.0,"$100,000 or more",5+,west palm beach,US,fl,cohabitating,1618,75e06a353fffd0e70304a3ac0aadd5ce,1968,48
4298,female,32:13.3,27:10.0,"$15,000-$24,999",5+,vadodara,IN,gj,single,303,fdac557ef3286bd853d1c449bb7d0e5e,1991,25
4299,female,23:17.0,12:09.0,"$25,000-$39,999",5+,yellville,US,ar,married,668,8655b3dbf2db1ef8b086ba25d7775b83,1986,30
4300,female,20:37.2,57:09.0,"$40,000-$59,999",4,jackson,US,tn,single,1408,b1514ae5d76ba7cf6a39d642857492d7,1988,28
4301,female,48:45.0,57:09.0,"$60,000-$74,999",3,sanford,US,fl,married,6695,73b5ae21c0c49f63f1b8694d61846d39,1961,55
4302,male,33:41.9,27:09.0,"$40,000-$59,999",2,washington,US,dc,single,392,a500e612c90dfaead325d7d3a5e37ef5,1966,50
4303,female,29:23.3,12:09.0,"$40,000-$59,999",1,san diego,US,ca,single,1034,4ffb002e4ff67aa337c5504c8a4fc691,1990,26
4304,female,25:32.0,57:09.0,"$100,000 or more",3,auckland,NZ,auk,married,1702,081c8b81c6b68fd163599b0f79756f15,1980,36
4305,male,53:45.8,42:10.0,"$10,000-$14,999",2,new delhi,IN,dl,engaged,695,7b27983d84f6d16bc6b4c8701cf79edb,1981,35
4306,male,30:00.5,27:09.0,"$75,000-$99,999",5+,olive branch,US,ms,married,171,2aaee74e4244d8e9ed881bf3bab79cce,1976,40
4307,female,16:03.5,12:09.0,"$40,000-$59,999",5+,alhambra,US,ca,single,234,c252981242d00c7920685ebb6b98e37f,1996,20
4308,female,48:11.3,42:10.0,"$40,000-$59,999",1,oakland,US,ca,single,361,7a6b0cd28f0f3b2d04725ac75e62a759,1983,33
4309,male,30:49.8,12:10.0,"Less than $10,000",3,chennai,IN,tn,married,1119,5ac82e6b8faaab57383b107a34403bf7,1981,35
4310,female,28:17.5,27:09.0,"$15,000-$24,999",1,portland,US,or,single,68,696a90f32f4311d58eaa643450ebd12c,1968,48
4311,male,18:08.6,12:09.0,"$100,000 or more",4,cincinnati,US,oh,single,3959,674d5f9cd2185b241b5d5e9674d6f6c8,1989,27
4312,female,02:51.9,57:08.0,"$40,000-$59,999",3,?,US,?,cohabitating,343,fa8126604040ad16dbde5d2c6b19b722,1975,41
4313,male,45:53.9,42:08.0,"$100,000 or more",3,brownsburg,US,in,married,225,aaa6f0146e101214b7b2a649f27f423d,1986,30
4314,male,30:16.4,27:18.0,"$40,000-$59,999",3,rio de janeiro,BR,rj,married,178,4e44f61aac2df64a41e0399061010fab,1980,36
4315,female,00:56.8,57:09.0,"$75,000-$99,999",2,lombard,US,il,cohabitating,227,5cb2fd6dd32740a93c374d875fcf7796,1987,29
4316,male,43:35.5,42:08.0,"$25,000-$39,999",2,columbus,US,oh,cohabitating,87,440fce0f43730eeabf532bc5517b482a,1986,30
4317,male,39:56.0,27:09.0,"$25,000-$39,999",1,new york,US,ny,divorced,767,dcbb72fbf08efec11b208c8a18d0d3e1,1959,57
4318,female,14:21.2,57:09.0,"$60,000-$74,999",4,?,IN,?,married,1032,7fe7b6b9bba7b5a776723da82fa34f29,1985,31
4319,male,13:11.6,12:08.0,"$25,000-$39,999",3,fulton,US,ny,single,63,eb38d48f733081d7eb1a6bd1d0a3c746,1986,30
4320,male,45:19.6,42:09.0,"$100,000 or more",2,long beach,US,ca,married,190,22a5a0ce28b55a0d1f1fdb0772573f9a,1984,32
4321,female,34:54.3,27:09.0,"Less than $10,000",1,los angeles,US,ca,single,465,8837f9dcf8d54082daee608ad7b3f1c4,1979,37
4322,female,14:15.1,12:08.0,"Less than $10,000",1,chesterfield,US,mo,single,127,e197fbcdd7698144dd8d4e37db88725a,1985,31
4323,female,59:44.5,57:10.0,"$40,000-$59,999",3,miami,US,fl,married,154,c17f2fcc3fc216be1adad040d3f6820f,1981,35
4324,female,42:38.2,42:09.0,"$25,000-$39,999",2,pikesville,US,md,married,29,b868394fffe0c116880be77d49b12229,1986,30
4325,female,33:18.9,27:09.0,"$40,000-$59,999",3,scottsburg,US,in,married,369,d581030c4cb4d13e6bdf7ce6c81f6df5,1967,49
4326,female,31:44.8,12:10.0,"$100,000 or more",4,leavenworth,US,ks,married,1174,c144ff3d9a4ffc1d5a3c6e1c91b223b7,1979,37
